brand,page_id,market,retailer,source_mode,library_id,media_type,start_date,ad_text
La Roche-Posay,121338911212531,US,ulta,page,4293324357652518,image,2026-03-09,☀️ Du bist auf der Suche nach Deinem perfekten Sonnenschutz? Dann sichere Dir jetzt eines unserer ANTHELIOS-Produkte!
La Roche-Posay,121338911212531,US,ulta,page,1488150089752028,image,2026-03-03,Sérum solaire ultra-léger ! D'hydratation 24h ! ☀️🧡
La Roche-Posay,121338911212531,US,ulta,page,1242676891302172,image,2026-03-03,Ultra-leichtes Sonnenschutz-Serum für 24h Feuchtigkeit! ☀️🧡
La Roche-Posay,121338911212531,US,ulta,page,1618885212483545,image,2026-02-28,Es momento de sumar calidad a tu piel 💧 Todo La Roche-Posay disponible en Salcobrand.cl Ven a ver qué hay 👀💻
La Roche-Posay,121338911212531,US,ulta,page,1639364020534481,image,2026-03-03,Ultra-leichtes Sonnenschutz-Serum für 24h Feuchtigkeit mit unsichtbarem Finish! ☀️🧡
La Roche-Posay,121338911212531,US,ulta,page,1646098100068379,image,2026-03-17,¿Qué estás esperando? Sumá tu nueva rutina anti-edad de Hyalu B5
La Roche-Posay,121338911212531,US,ulta,page,927870606488067,image,2026-03-03,Ultra-leichtes Sonnenschutz-Serum für 24h Feuchtigkeit mit unsichtbarem Finish! ☀️🧡
La Roche-Posay,121338911212531,US,ulta,page,814871558297656,image,2026-03-17,"Corregí, prevení y rellená arrugas con el nuevo Hyalu B5 y su sistema de 4 ácidos hialurónicos"
La Roche-Posay,121338911212531,US,ulta,page,4002745550018304,image,2026-03-09,Ultra-leichtes Sonnenschutz-Serum für 24h Feuchtigkeit! ☀️🧡
La Roche-Posay,121338911212531,US,ulta,page,925464223231570,image,2026-03-03,Ultra-leichtes Sonnenschutz-Serum für 24h Feuchtigkeit mit unsichtbarem Finish! ☀️🧡
La Roche-Posay,121338911212531,US,ulta,page,1237758088528910,image,2026-03-19,"Corregí, prevení y rellená arrugas con el nuevo Hyalu B5 y su sistema de 4 ácidos hialurónicos"
La Roche-Posay,121338911212531,US,ulta,page,976358481486923,image,2026-03-12,Peau à imperfections ? Boutons ?
La Roche-Posay,121338911212531,US,ulta,page,1996428794626612,image,2026-03-15,¿Buscás prevenir los daños de los rayos UV? ¡Conocé Anthelios!
La Roche-Posay,121338911212531,US,ulta,page,26415060748105802,image,2026-03-18,"Gewinne Tickets für die BMW Open 2026, Sonnenschutzprodukte und einen Startplatz für den Community Run mit Another Cotton Lab!"
La Roche-Posay,121338911212531,US,ulta,page,1487721529738644,image,2026-03-04,Hyalu B5 Suractivated Cream. Regenerierend und aufpolsternd in nur 1 Stunde. 🤍
La Roche-Posay,121338911212531,US,ulta,page,1807739556566817,image,2026-03-12,Kies voor de Effaclar DUO+M routine.
La Roche-Posay,121338911212531,US,ulta,page,1609649693640688,image,2026-03-18,"Corregí, prevení y rellená arrugas con el nuevo Hyalu B5 y su sistema de 4 ácidos hialurónicos"
La Roche-Posay,121338911212531,US,ulta,page,26188602367456883,image,2026-03-15,¿Buscás prevenir los daños de los rayos UV? ¡Conocé Anthelios!
La Roche-Posay,121338911212531,US,ulta,page,941643658542921,image,2026-03-12,Peau à imperfections ? Boutons ?
La Roche-Posay,121338911212531,US,ulta,page,857084064011587,image,2026-03-09,"¿Buscás renovar tu rutina anti-arrugas? Usá Hyalu B5, que repara y rellena tu piel en sólo 1 hora"
La Roche-Posay,121338911212531,US,ulta,page,942363894951248,image,2026-03-18,Tu verano protegido y tu piel más cuidada con las fórmulas eficaces de La Roche-Posay
La Roche-Posay,121338911212531,US,ulta,page,1257494925802066,image,2026-03-18,"Gewinne Tickets für die BMW Open 2026, Sonnenschutzprodukte und einen Startplatz für den Community Run mit Another Cotton Lab!"
La Roche-Posay,121338911212531,US,ulta,page,920975520689733,image,2026-03-12,Probeer de Effaclar routine! Nr 1 merk voorgeschreven in België.
La Roche-Posay,121338911212531,US,ulta,page,851571431275444,image,2026-03-17,Сыворотка Hyalu B5 c усиленной формулой: усиленная формула с 4 типами гиалуроновой кислоты для интенсивного увлажнения и коррекции морщин.
La Roche-Posay,121338911212531,US,ulta,page,26547650928152960,image,2026-03-15,¿Buscás prevenir los daños de los rayos UV? ¡Conocé Anthelios!
La Roche-Posay,121338911212531,US,ulta,page,896466613320785,image,2026-01-09,Eczanelerin 1 numaralı kırışıklık karşıtı serumu ile 1 haftada kırışıklık görünümünde azalmayı hemen keşfet!
La Roche-Posay,121338911212531,US,ulta,page,1430515091900732,image,2026-03-01,Es momento de sumar calidad a tu piel 💧 Todo La Roche-Posay disponible en Salcobrand.cl Ven a ver qué hay 👀💻
La Roche-Posay,121338911212531,US,ulta,page,1614505559731226,image,2026-03-09,Hochwirksames Sonnenschutz-Serum mit ultra-leichter Textur! ☀️🧡
La Roche-Posay,121338911212531,US,ulta,page,1355953086297172,image,2026-03-19,¿Qué estás esperando? Sumá tu nueva rutina anti-edad de Hyalu B5
La Roche-Posay,121338911212531,US,ulta,page,25970589255931524,image,2026-03-09,Ultra-leichtes Sonnenschutz-Serum für 24h Feuchtigkeit mit unsichtbarem Finish! ☀️🧡
La Roche-Posay,121338911212531,US,ulta,page,703265186110271,image,2026-02-28,Es el momento perfecto para reponer tus básicos 💧 Mira las ofertas increíbles que tenemos para ti hoy 📲
La Roche-Posay,121338911212531,US,ulta,page,2794288590907300,image,2026-03-10,Cicaplast’la her şey kontrol altında!
La Roche-Posay,121338911212531,US,ulta,page,1581703619725142,image,2026-03-12,Peau à imperfections ? Boutons ?
OLEHENRIKSEN,100221511878,US,ulta,page,1239208718367630,image,2026-03-17,Get fuller-looking lips in 1 week with Pout Preserve Peptide Lip Treatment.
OLEHENRIKSEN,100221511878,US,ulta,page,1052037884656925,image,2026-03-18,"Get brighter, tighter, glazed skin with the NEW Peach Cleanser powered by 2% niacinamide and peach extracts."
OLEHENRIKSEN,100221511878,US,ulta,page,1984272445767000,image,2026-02-04,Meet NEW Pout Preserve Peptide Lip Treatment in Sweet Macaron *chefs kiss* 💋💜
OLEHENRIKSEN,100221511878,US,ulta,page,3398461263642347,image,2026-03-18,"Get brighter, tighter, glazed skin with the NEW Peach Cleanser powered by 2% niacinamide and peach extracts."
OLEHENRIKSEN,100221511878,US,ulta,page,1300263722159991,image,2026-02-25,Reduces dark circles in just 1 jar—so you look rested. Shop Banana Bright+ Eye Crème now.
OLEHENRIKSEN,100221511878,US,ulta,page,1439257371230481,image,2026-03-18,"Get brighter, tighter, glazed skin with the NEW Peach Cleanser powered by 2% niacinamide and peach extracts."
OLEHENRIKSEN,100221511878,US,ulta,page,1318076153474469,image,2026-03-18,"Get brighter, tighter, glazed skin with the NEW Peach Cleanser powered by 2% niacinamide and peach extracts."
OLEHENRIKSEN,100221511878,US,ulta,page,953747510986404,image,2026-03-18,"Get brighter, tighter, glazed skin with the NEW Peach Cleanser powered by 2% niacinamide and peach extracts."
OLEHENRIKSEN,100221511878,US,ulta,page,4267644630116408,image,2026-03-19,Get fuller-looking lips in 1 week with Pout Preserve Peptide Lip Treatment.
OLEHENRIKSEN,100221511878,US,ulta,page,4272497953027840,image,2026-02-05,Indulge in clinically-fuller looking lips in 1 week with Pout Preserve Peptide Lip Treatment*
OLEHENRIKSEN,100221511878,US,ulta,page,1287696349907025,image,2026-03-18,"Get brighter, tighter, glazed skin with the NEW Peach Cleanser powered by 2% niacinamide and peach extracts."
OLEHENRIKSEN,100221511878,US,ulta,page,1083295677331847,image,2026-03-18,"Get brighter, tighter, glazed skin with the NEW Peach Cleanser powered by 2% niacinamide and peach extracts."
OLEHENRIKSEN,100221511878,US,ulta,page,1711780733587227,image,2026-03-17,Get fuller-looking lips in 1 week with Pout Preserve Peptide Lip Treatment.
OLEHENRIKSEN,100221511878,US,ulta,page,896809669651229,image,2026-02-25,Reduces dark circles in just 1 jar—so you look rested. Shop Banana Bright+ Eye Crème now.
OLEHENRIKSEN,100221511878,US,ulta,page,1558829301874136,image,2026-03-18,"Peach Glaze Pout Preserve is back (for now)! Shop long-lasting, lip-plumping hydrating in a refreshingly fruity scent before it's gone✨🍑"
OLEHENRIKSEN,100221511878,US,ulta,page,954106490915233,image,2026-03-18,"Get bright, smooth, revived undereyes + concealer prep! ✨ Clinically tested + powered by vitamin C."
OLEHENRIKSEN,100221511878,US,ulta,page,940937428633074,image,2026-03-18,NEW Sweet Macaron Pout Preserve delivers clinically fuller-looking lips in 1 week.*
OLEHENRIKSEN,100221511878,US,ulta,page,3193078607545007,image,2026-03-18,"Get brighter, tighter, glazed skin with the NEW Peach Cleanser powered by 2% niacinamide and peach extracts."
OLEHENRIKSEN,100221511878,US,ulta,page,942228435018058,image,2026-03-18,"Glow that converts 🍑✨ Get brighter, tighter, glazed skin with the NEW Peach Cleanser powered by 2% niacinamide. Shop now 🛒💧"
OLEHENRIKSEN,100221511878,US,ulta,page,1999637857595787,image,2026-03-18,Our most viral product in your most requested scent. Pout Preserve Lip Treatment is now available in Vanilla Bonbon.
OLEHENRIKSEN,100221511878,US,ulta,page,1646812796356459,image,2026-03-18,"Get brighter, tighter, glazed skin with the NEW Peach Cleanser powered by 2% niacinamide and peach extracts."
OLEHENRIKSEN,100221511878,US,ulta,page,1662178161629004,image,2026-03-18,"Peach Glaze Pout Preserve is back (for now)! Shop long-lasting, lip-plumping hydrating in a refreshingly fruity scent before it's gone✨🍑"
OLEHENRIKSEN,100221511878,US,ulta,page,2121119415122742,image,2026-03-18,"Glow that converts 🍑✨ Get brighter, tighter, glazed skin with the NEW Peach Cleanser powered by 2% niacinamide. Shop now 🛒💧"
OLEHENRIKSEN,100221511878,US,ulta,page,2003701567159081,image,2026-03-18,"Powered by peptides, these picks deliver juicy hydration + visible plumping for your"
OLEHENRIKSEN,100221511878,US,ulta,page,808798188945317,image,2026-03-18,"Get bright, smooth, revived undereyes + concealer prep! ✨ Clinically tested + powered by vitamin C."
OLEHENRIKSEN,100221511878,US,ulta,page,2512025905899593,image,2026-03-18,"Glow that converts 🍑✨ Get brighter, tighter, glazed skin with the NEW Peach Cleanser powered by 2% niacinamide. Shop now 🛒💧"
OLEHENRIKSEN,100221511878,US,ulta,page,1251779536463401,image,2026-03-18,"Get brighter, tighter, glazed skin with the NEW Peach Cleanser powered by 2% niacinamide and peach extracts."
OLEHENRIKSEN,100221511878,US,ulta,page,910847608430975,image,2026-03-18,"Get bright, smooth, revived undereyes + concealer prep! ✨ Clinically tested + powered by vitamin C."
OLEHENRIKSEN,100221511878,US,ulta,page,1819082408786823,image,2026-03-19,Get fuller-looking lips in 1 week with Pout Preserve Peptide Lip Treatment.
OLEHENRIKSEN,100221511878,US,ulta,page,946850914352709,image,2026-03-23,Indulge in clinically-fuller looking lips in 1 week with Pout Preserve Peptide Lip Treatment*
OLEHENRIKSEN,100221511878,US,ulta,page,1661369558422704,image,2026-03-23,Meet NEW Pout Preserve Peptide Lip Treatment in Sweet Macaron *chefs kiss* 💋💜
TATCHA,118259961876,US,ulta,page,1251912709654398,image,2026-03-11,"Protect, soothe, and correct with our new, milky-light SPF 50+ that disappears on skin for a natural finish."
TATCHA,118259961876,US,ulta,page,3962646890534647,image,2026-03-16,"Unveil dewy, supple skin with The Dewy Skin Cream, our bestselling moisturizer that visibly plumps lines & seals in moisture."
TATCHA,118259961876,US,ulta,page,925494459871464,image,2026-03-05,"The Milky Sunscreen SPF 50+ and the Dewy Milk Moisturizer.  Milky - Light Formulas, Visible Results."
TATCHA,118259961876,US,ulta,page,3866642670309276,image,2026-03-18,"Massage on rich, decadent moisture with The Dewy Skin Cream, our bestselling line-plumping face cream."
TATCHA,118259961876,US,ulta,page,934284852434458,image,2026-03-06,The New Milky Sunscreen SPF 50+. Daily SPF Protection + Visible Sun Damage Correction.
TATCHA,118259961876,US,ulta,page,911690245091476,image,2026-03-05,"The Milky Sunscreen SPF 50+ and the Dewy Milk Moisturizer.  Milky - Light Formulas, Visible Results. Available at Space NK."
TATCHA,118259961876,US,ulta,page,1944046366525661,image,2026-01-22,"Restore skin’s youthful memory with The Longevity Cream, our new daily moisturizer powered by the Okinawa Cellescence Complex."
TATCHA,118259961876,US,ulta,page,872432465756636,image,2026-03-03,Shop these Japanese skincare treasures to transform your beauty ritual. Receive free shipping & samples on your order today.
TATCHA,118259961876,US,ulta,page,1434388358137628,image,2026-03-18,"Massage on rich, decadent moisture with The Dewy Skin Cream, our bestselling line-plumping face cream."
TATCHA,118259961876,US,ulta,page,1194818709533328,image,2026-03-05,Enjoy daily sun protection with our new milky-light SPF 50+ that addresses 3 key signs of visible sun damage and disappears on skin
TATCHA,118259961876,US,ulta,page,1258578275656456,image,2026-03-16,"Massage on rich, decadent moisture with The Dewy Skin Cream, our bestselling line-plumping face cream."
TATCHA,118259961876,US,ulta,page,917382554488061,image,2026-03-11,"The Milky Sunscreen SPF 50+ and the Dewy Milk Moisturizer.  Milky - Light Formulas, Visible Results."
TATCHA,118259961876,US,ulta,page,4107996849417642,image,2026-03-18,"Plump the look of lines and seal in moisture with our rich, decadent moisturizer, The Dewy Skin Cream."
TATCHA,118259961876,US,ulta,page,1925259725044292,image,2026-03-17,"Protect, soothe, and correct with our new, milky-light SPF 50+ that disappears on skin for a natural finish."
TATCHA,118259961876,US,ulta,page,1406893897300436,image,2026-03-03,Reveal radiant skin with bestselling Japanese skincare. 💜 Receive free shipping + samples on your order today.
TATCHA,118259961876,US,ulta,page,890947560503999,image,2026-03-05,"The Milky Sunscreen SPF 50+ and the Dewy Milk Moisturizer.  Milky - Light Formulas, Visible Results."
TATCHA,118259961876,US,ulta,page,1585418219197662,image,2026-03-16,"Plump the look of lines and seal in moisture with our rich, decadent moisturizer, The Dewy Skin Cream."
TATCHA,118259961876,US,ulta,page,2417370035375550,image,2026-03-05,
TATCHA,118259961876,US,ulta,page,2091793778335704,image,2026-03-11,"The Milky Sunscreen SPF 50+ and the Dewy Milk Moisturizer.  Milky - Light Formulas, Visible Results. Available at Space NK."
TATCHA,118259961876,US,ulta,page,1911801789701986,image,2026-03-16,"Massage on rich, decadent moisture with The Dewy Skin Cream, our bestselling line-plumping face cream."
TATCHA,118259961876,US,ulta,page,1430874801857774,image,2026-03-06,"The Milky Sunscreen SPF 50+ and the Dewy Milk Moisturizer.  Milky - Light Formulas, Visible Results."
TATCHA,118259961876,US,ulta,page,1451561516505312,image,2026-03-06,"Profitez d’une protection solaire quotidienne avec notre nouveau SPF 50+ ultra-léger à texture lactée, qui cible 3 signes clés des dommages visibles causés par le soleil et disparaît sur la peau."
TATCHA,118259961876,US,ulta,page,1171809888218608,image,2026-03-16,"Plump the look of lines and seal in moisture with our rich, decadent moisturizer, The Dewy Skin Cream."
TATCHA,118259961876,US,ulta,page,1647824229699815,image,2026-03-03,Reveal radiant skin with bestselling Japanese skincare. 💜 Receive free shipping + samples on your order today.
TATCHA,118259961876,US,ulta,page,1797795430902625,image,2026-03-17,"Protect, soothe, and correct with our new, milky-light SPF 50+ that disappears on skin for a natural finish."
TATCHA,118259961876,US,ulta,page,1341346921074351,image,2026-03-13,
TATCHA,118259961876,US,ulta,page,1450462163473994,image,2026-03-05,Enjoy daily sun protection with our new milky-light SPF 50+ that addresses 3 key signs of visible sun damage and disappears on skin
TATCHA,118259961876,US,ulta,page,1480405073702570,image,2026-03-06,
TATCHA,118259961876,US,ulta,page,3871751703128413,image,2026-03-17,"Protect, soothe, and correct with our new, milky-light SPF 50+ that disappears on skin for a natural finish."
TATCHA,118259961876,US,ulta,page,1623395095774446,image,2026-01-30,
TATCHA,118259961876,US,ulta,page,3057312884460625,image,2026-03-05,Enjoy daily sun protection with our new milky-light SPF 50+ that addresses 3 key signs of visible sun damage and disappears on skin
TATCHA,118259961876,US,ulta,page,1884707922165253,image,2026-03-05,
TATCHA,118259961876,US,ulta,page,817862501339699,image,2026-03-04,The New Milky Sunscreen SPF 50+. Daily SPF Protection + Visible Sun Damage Correction.
TATCHA,118259961876,US,ulta,page,1477554480649698,image,2026-03-10,"The Milky Sunscreen SPF 50+ and the Dewy Milk Moisturizer.  Milky - Light Formulas, Visible Results. Available at Space NK."
TATCHA,118259961876,US,ulta,page,1512285413758707,image,2026-03-12,
TATCHA,118259961876,US,ulta,page,4461366880762624,image,2026-03-06,
TATCHA,118259961876,US,ulta,page,939933495232706,image,2026-03-05,Enjoy daily sun protection with our new milky-light SPF 50+ that addresses 3 key signs of visible sun damage and disappears on skin
TATCHA,118259961876,US,ulta,page,2964033863789591,image,2026-03-10,"The Milky Sunscreen SPF 50+ and the Dewy Milk Moisturizer.  Milky - Light Formulas, Visible Results. Available at Space NK."
TATCHA,118259961876,US,ulta,page,25902648979429670,image,2026-03-04,High performance hydration and protection with the Dewy Milk Moisturiser and the Milky Sunscreen SPF 50+.
TATCHA,118259961876,US,ulta,page,1425558459313000,image,2026-03-05,Enjoy daily sun protection with our new milky-light SPF 50+ that addresses 3 key signs of visible sun damage and disappears on skin
TATCHA,118259961876,US,ulta,page,1997827707775914,image,2026-03-03,Target hyperpigmentation and dark circles with the brightening serum; powered by 12-hour time-release Vitamin C.
TATCHA,118259961876,US,ulta,page,1857733331725487,image,2026-03-03,The Dewy Skin Cream & Rice Wash
TATCHA,118259961876,US,ulta,page,784996674234745,image,2026-03-13,
TATCHA,118259961876,US,ulta,page,988418623581375,image,2026-03-03,"Restore skin’s youthful memory with The Longevity Cream, our new daily moisturizer powered by the Okinawa Cellescence Complex."
TATCHA,118259961876,US,ulta,page,1463753722077000,image,2026-03-13,
TATCHA,118259961876,US,ulta,page,2419444295152639,image,2026-03-06,
TATCHA,118259961876,US,ulta,page,1578982040051015,image,2026-03-05,
TATCHA,118259961876,US,ulta,page,945422294703012,image,2026-03-11,Voted Best Beauty Icon. Get 3x hydration instantly with The Dewy Skin Cream.
TATCHA,118259961876,US,ulta,page,1599609627957160,image,2026-03-05,Target hyperpigmentation and dark circles with the brightening serum; powered by 12-hour time-release Vitamin C.
TATCHA,118259961876,US,ulta,page,931948849575431,image,2026-03-04,High performance hydration and protection with the Dewy Milk Moisturiser and the Milky Sunscreen SPF 50+.
TATCHA,118259961876,US,ulta,page,932457019169823,image,2026-03-12,Voted Best Beauty Icon. Get 3x hydration instantly with The Dewy Skin Cream.
TATCHA,118259961876,US,ulta,page,1431614371764910,image,2026-03-18,
TATCHA,118259961876,US,ulta,page,755184937451242,image,2026-03-03,
TATCHA,118259961876,US,ulta,page,914163081201821,image,2026-03-03,"Restore skin’s youthful memory with The Longevity Cream, our new daily moisturizer powered by the Okinawa Cellescence Complex."
TATCHA,118259961876,US,ulta,page,970342565346531,image,2026-03-05,
TATCHA,118259961876,US,ulta,page,906892575287952,image,2026-03-04,The New Milky Sunscreen SPF 50+. Daily SPF Protection + Visible Sun Damage Correction.
TATCHA,118259961876,US,ulta,page,1619635699269630,image,2026-03-18,Enjoy daily sun protection with our new milky-light SPF 50+ that addresses 3 key signs of visible sun damage and disappears on skin
TATCHA,118259961876,US,ulta,page,4233993553585344,image,2026-03-05,Enjoy daily sun protection with our new milky-light SPF 50+ that addresses 3 key signs of visible sun damage and disappears on skin
TATCHA,118259961876,US,ulta,page,944444784946849,image,2026-03-05,
TATCHA,118259961876,US,ulta,page,1966365334763508,image,2026-03-05,
TATCHA,118259961876,US,ulta,page,1617388479402706,image,2026-03-13,
TATCHA,118259961876,US,ulta,page,1547182659717228,image,2026-03-05,
TATCHA,118259961876,US,ulta,page,4147265202269853,image,2026-03-19,"Profitez d’une protection solaire quotidienne avec notre nouveau SPF 50+ ultra-léger à texture lactée, qui cible 3 signes clés des dommages visibles causés par le soleil et disparaît sur la peau."
TATCHA,118259961876,US,ulta,page,936487405503361,image,2026-03-04,High performance hydration and protection with the Dewy Milk Moisturiser and the Milky Sunscreen SPF 50+.
TATCHA,118259961876,US,ulta,page,3412760715547164,image,2026-03-16,"The New Milky Sunscreen SPF 50+. Visibly improves dark spots, visible redness, and fine lines in 2 weeks*"
TATCHA,118259961876,US,ulta,page,2787432221600469,image,2026-03-19,
TATCHA,118259961876,US,ulta,page,916355744518677,image,2026-03-03,
TATCHA,118259961876,US,ulta,page,953105793737407,image,2026-03-05,"Feel a rich, comforting glow with the bestselling moisturizer for a plump, dewy complexion."
TATCHA,118259961876,US,ulta,page,1408818684355095,image,2026-03-04,The New Milky Sunscreen SPF 50+. Daily SPF Protection + Visible Sun Damage Correction.
TATCHA,118259961876,US,ulta,page,25733011296399572,image,2026-03-05,
TATCHA,118259961876,US,ulta,page,911113995180173,image,2026-03-05,Enjoy daily sun protection with our new milky-light SPF 50+ that addresses 3 key signs of visible sun damage and disappears on skin
TATCHA,118259961876,US,ulta,page,882700571245597,image,2026-03-03,"Discover the bestselling Japanese skincare ritual for hydrated, radiant skin."
TATCHA,118259961876,US,ulta,page,1463588761824053,image,2026-03-11,Target hyperpigmentation and dark circles with the NEW brightening collection powered by 12-hour time-release Vitamin C.
TATCHA,118259961876,US,ulta,page,952011884030282,image,2026-03-04,The New Milky Sunscreen SPF 50+. Daily SPF Protection + Visible Sun Damage Correction.
TATCHA,118259961876,US,ulta,page,790834186876538,image,2026-03-06,
TATCHA,118259961876,US,ulta,page,1772855074119533,image,2026-03-10,
TATCHA,118259961876,US,ulta,page,1648772393020021,image,2026-01-22,"Discover the bestselling Japanese skincare ritual for hydrated, radiant skin."
TATCHA,118259961876,US,ulta,page,926664649745284,image,2026-03-16,"Restore your skin's radiance with Tatcha ✨ Nourish your complexion with formulas that work with skin, not against it 💜"
TATCHA,118259961876,US,ulta,page,946585064548955,image,2026-03-11,Target hyperpigmentation and dark circles with the NEW brightening collection powered by 12-hour time-release Vitamin C.
TATCHA,118259961876,US,ulta,page,1423314225917691,image,2026-03-16,"The New Milky Sunscreen SPF 50+. Visibly improves dark spots, visible redness, and fine lines in 2 weeks*"
TATCHA,118259961876,US,ulta,page,25856251490742882,image,2026-03-13,Enjoy daily sun protection with our new milky-light SPF 50+ that addresses 3 key signs of visible sun damage and disappears on skin
TATCHA,118259961876,US,ulta,page,2795082550858381,image,2026-03-05,
TATCHA,118259961876,US,ulta,page,1469664551164939,image,2026-03-04,The New Milky Sunscreen SPF 50+. Daily SPF Protection + Visible Sun Damage Correction.
TATCHA,118259961876,US,ulta,page,2395826214196107,image,2026-03-17,Enjoy daily sun protection with our new milky-light SPF 50+ that addresses 3 key signs of visible sun damage and disappears on skin
TATCHA,118259961876,US,ulta,page,801863245641782,image,2026-03-03,"Discover the bestselling Japanese skincare ritual for hydrated, radiant skin."
TATCHA,118259961876,US,ulta,page,1406056867372039,image,2026-03-19,"Profitez d’une protection solaire quotidienne avec notre nouveau SPF 50+ ultra-léger à texture lactée, qui cible 3 signes clés des dommages visibles causés par le soleil et disparaît sur la peau."
TATCHA,118259961876,US,ulta,page,933493792473738,image,2026-03-03,"Feel a rich, comforting glow with the bestselling moisturizer for a plump, dewy complexion."
TATCHA,118259961876,US,ulta,page,1626704521862381,image,2026-03-03,Target hyperpigmentation and dark circles with the brightening serum; powered by 12-hour time-release Vitamin C.
TATCHA,118259961876,US,ulta,page,854739837612378,image,2026-03-03,"Reveal your glow in 2 weeks with The Starter Rituals, complete mini rituals curated by skin type (up to 32% value)"
TATCHA,118259961876,US,ulta,page,838878529170086,image,2026-03-13,Enjoy daily sun protection with our new milky-light SPF 50+ that addresses 3 key signs of visible sun damage and disappears on skin
TATCHA,118259961876,US,ulta,page,1562234805906984,image,2026-03-03,"Restore skin’s youthful memory with The Longevity Cream, our new daily moisturizer powered by the Okinawa Cellescence Complex."
TATCHA,118259961876,US,ulta,page,1761912901910821,image,2026-03-06,
TATCHA,118259961876,US,ulta,page,1219009530219263,image,2026-03-03,
TATCHA,118259961876,US,ulta,page,1408121363794715,image,2026-03-05,Enjoy daily sun protection with our new milky-light SPF 50+ that addresses 3 key signs of visible sun damage and disappears on skin
TATCHA,118259961876,US,ulta,page,945619954591352,image,2026-03-05,
TATCHA,118259961876,US,ulta,page,2317891358701408,image,2026-03-05,
TATCHA,118259961876,US,ulta,page,1528563168686442,image,2026-03-05,Enjoy daily sun protection with our new milky-light SPF 50+ that addresses 3 key signs of visible sun damage and disappears on skin
TATCHA,118259961876,US,ulta,page,1324596152825308,image,2026-03-16,"Restore your skin's radiance with Tatcha ✨ Nourish your complexion with formulas that work with skin, not against it 💜"
TATCHA,118259961876,US,ulta,page,1581994992853740,image,2026-03-03,"Feel a rich, comforting glow with the bestselling moisturizer for a plump, dewy complexion."
TATCHA,118259961876,US,ulta,page,1345599377313158,image,2026-03-11,Voted Best Beauty Icon. Get 3x hydration instantly with The Dewy Skin Cream.
TATCHA,118259961876,US,ulta,page,1622479859103321,image,2026-01-22,"Feel a rich, comforting glow with the bestselling moisturizer for a plump, dewy complexion."
TATCHA,118259961876,US,ulta,page,817789798014976,image,2026-03-05,
TATCHA,118259961876,US,ulta,page,26229201056768497,image,2026-03-04,The New Milky Sunscreen SPF 50+. Daily SPF Protection + Visible Sun Damage Correction.
TATCHA,118259961876,US,ulta,page,2107933479959594,image,2026-03-13,Enjoy daily sun protection with our new milky-light SPF 50+ that addresses 3 key signs of visible sun damage and disappears on skin
TATCHA,118259961876,US,ulta,page,1593584715197171,image,2026-03-10,
TATCHA,118259961876,US,ulta,page,921958383541754,image,2026-03-05,"Feel a rich, comforting glow with the bestselling moisturizer for a plump, dewy complexion."
TATCHA,118259961876,US,ulta,page,923025504042673,image,2026-03-12,Target hyperpigmentation and dark circles with the NEW brightening collection powered by 12-hour time-release Vitamin C.
TATCHA,118259961876,US,ulta,page,942344934934965,image,2026-03-03,Fade the look of dark circles fast with the Brightening Eye Cream powered by 12-hr Vitamin C and Niacinamide.
TATCHA,118259961876,US,ulta,page,694170177049979,image,2026-03-03,"Reveal your glow in 2 weeks with The Starter Rituals, complete mini rituals curated by skin type (up to 32% value)"
TATCHA,118259961876,US,ulta,page,1374056208077191,image,2026-03-05,
TATCHA,118259961876,US,ulta,page,2574830482934985,image,2026-03-19,Enjoy daily sun protection with our new milky-light SPF 50+ that addresses 3 key signs of visible sun damage and disappears on skin
TATCHA,118259961876,US,ulta,page,1210560967513912,image,2026-03-11,Voted Best Beauty Icon. Get 3x hydration instantly with The Dewy Skin Cream.
TATCHA,118259961876,US,ulta,page,1991677075065220,image,2026-03-18,Enjoy daily sun protection with our new milky-light SPF 50+ that addresses 3 key signs of visible sun damage and disappears on skin
TATCHA,118259961876,US,ulta,page,1641531627291395,image,2026-03-04,The New Milky Sunscreen SPF 50+. Daily SPF Protection + Visible Sun Damage Correction.
TATCHA,118259961876,US,ulta,page,1433844318197896,image,2026-03-10,
TATCHA,118259961876,US,ulta,page,914750870963384,image,2026-03-03,Fade the look of dark circles fast with the Brightening Eye Cream powered by 12-hr Vitamin C and Niacinamide.
TATCHA,118259961876,US,ulta,page,912488471563202,image,2026-03-05,
TATCHA,118259961876,US,ulta,page,921682770232574,image,2026-03-06,
TATCHA,118259961876,US,ulta,page,2718889145116082,image,2026-03-03,"Feel a rich, comforting glow with the bestselling moisturizer for a plump, dewy complexion."
TATCHA,118259961876,US,ulta,page,1551210509278091,image,2026-03-05,
TATCHA,118259961876,US,ulta,page,904160642596711,image,2026-03-17,Enjoy daily sun protection with our new milky-light SPF 50+ that addresses 3 key signs of visible sun damage and disappears on skin
TATCHA,118259961876,US,ulta,page,1431649975167347,image,2026-03-12,Voted Best Beauty Icon. Get 3x hydration instantly with The Dewy Skin Cream.
TATCHA,118259961876,US,ulta,page,745958701910924,image,2026-02-06,
TATCHA,118259961876,US,ulta,page,2076752176230334,image,2026-03-16,"The New Milky Sunscreen SPF 50+. Visibly improves dark spots, visible redness, and fine lines in 2 weeks*"
TATCHA,118259961876,US,ulta,page,1480470460261943,image,2026-03-11,Target hyperpigmentation and dark circles with the NEW brightening collection powered by 12-hour time-release Vitamin C.
